feedback_id,customer_name,feedback,date,product,clean_feedback
3565,Suresh,Decent product,2025-08-18,Mobile App,decent product
3566,Anitha,Average experience,2025-02-23,Mobile App,average experience
3567,Sneha,"Amazing experience, highly recommend",2025-03-28,Smart Watch,amazing experience highly recommend
3568,Pooja,Okay for the price,2025-06-25,Smart Watch,okay price
3569,Pooja,Customer support did not respond,2025-02-25,Laptop,customer support did not respond
3570,Karthik,Delivery was too late,2025-09-22,E-commerce,delivery too late
3571,Pooja,Decent product,2025-07-25,Internet Service,decent product
3572,Arun,Delivery was too late,2025-06-25,Headphones,delivery too late
3573,Priya,Support team was very helpful,2025-01-15,Mobile App,support team very helpful
3574,Priya,Average experience,2025-05-22,E-commerce,average experience
3575,Karthik,Customer support did not respond,2025-05-20,E-commerce,customer support did not respond
3576,Pooja,"Amazing experience, highly recommend",2025-09-13,Smart Watch,amazing experience highly recommend
3577,Rahul,Very happy with the product,2025-07-07,Laptop,very happy product
3578,Pooja,Very happy with the product,2025-12-25,Laptop,very happy product
3579,Divya,Very bad experience and disappointed,2025-04-13,Mobile,very bad experience disappointed
3580,Suresh,Okay for the price,2025-02-26,Mobile App,okay price
3581,Divya,Great service and fast delivery,2025-02-27,Headphones,great service fast delivery
3582,Manoj,Customer support did not respond,2025-09-16,E-commerce,customer support did not respond
3583,Rahul,Acceptable performance,2025-03-16,Headphones,acceptable performance
3584,Karthik,Nothing special,2025-04-13,Mobile,nothing special
3585,Priya,Excellent quality and very satisfied,2025-11-05,Mobile,excellent quality very satisfied
3586,Karthik,Okay for the price,2025-07-16,Smart Watch,okay price
3587,Pooja,Excellent quality and very satisfied,2025-08-22,Mobile App,excellent quality very satisfied
3588,Divya,Acceptable performance,2025-12-06,Internet Service,acceptable performance
3589,Anitha,Worst product ever,2025-04-13,Laptop,worst product ever
3590,Karthik,Support team was very helpful,2025-08-20,Headphones,support team very helpful
3591,Priya,Great service and fast delivery,2025-01-24,Headphones,great service fast delivery
3592,Rahul,Poor quality and waste of money,2025-05-11,E-commerce,poor quality waste money
3593,Anitha,Worst product ever,2025-04-02,Smart Watch,worst product ever
3594,Divya,Worst product ever,2025-11-08,Mobile,worst product ever
3595,Rahul,Excellent quality and very satisfied,2025-07-06,Laptop,excellent quality very satisfied
3596,Anitha,Okay for the price,2025-05-22,Smart Watch,okay price
3597,Rahul,Nothing special,2025-07-25,Laptop,nothing special
3598,Sneha,Decent product,2025-04-18,Banking App,decent product
3599,Suresh,Excellent quality and very satisfied,2025-04-16,Banking App,excellent quality very satisfied
3600,Pooja,Customer support did not respond,2025-11-22,Mobile App,customer support did not respond
3601,Pooja,Great service and fast delivery,2025-08-25,Mobile App,great service fast delivery
3602,Suresh,Acceptable performance,2025-10-12,Mobile App,acceptable performance
3603,Sneha,Poor quality and waste of money,2025-03-29,Internet Service,poor quality waste money
3604,Manoj,Decent product,2025-05-26,Headphones,decent product
3605,Anitha,Customer support did not respond,2025-01-22,Headphones,customer support did not respond
3606,Rahul,"Amazing experience, highly recommend",2025-08-02,E-commerce,amazing experience highly recommend
3607,Rahul,Acceptable performance,2025-04-27,Smart Watch,acceptable performance
3608,Manoj,Very bad experience and disappointed,2025-03-02,Smart Watch,very bad experience disappointed
3609,Arun,Very happy with the product,2025-01-24,Mobile App,very happy product
3610,Priya,Worst product ever,2025-08-18,Banking App,worst product ever
3611,Divya,Poor quality and waste of money,2025-09-03,Smart Watch,poor quality waste money
3612,Sneha,Delivery was too late,2025-10-31,Laptop,delivery too late
3613,Rahul,Decent product,2025-09-22,Smart Watch,decent product
3614,Divya,Worst product ever,2025-05-08,Smart Watch,worst product ever
3615,Divya,Customer support did not respond,2025-04-13,Mobile,customer support did not respond
3616,Pooja,Support team was very helpful,2025-07-31,Mobile,support team very helpful
3617,Arun,Delivery was too late,2025-03-15,Mobile,delivery too late
3618,Arun,Nothing special,2025-02-18,Banking App,nothing special
3619,Rahul,Great service and fast delivery,2025-01-11,Internet Service,great service fast delivery
3620,Arun,Support team was very helpful,2025-10-04,Banking App,support team very helpful
3621,Suresh,Very bad experience and disappointed,2025-08-29,Laptop,very bad experience disappointed
3622,Divya,Delivery was too late,2025-12-14,E-commerce,delivery too late
3623,Suresh,Delivery was too late,2025-08-14,E-commerce,delivery too late
3624,Sneha,Average experience,2025-09-13,Mobile,average experience
3625,Rahul,Great service and fast delivery,2025-11-07,Mobile,great service fast delivery
3626,Priya,Very bad experience and disappointed,2025-12-30,Mobile App,very bad experience disappointed
3627,Karthik,Average experience,2025-04-14,Smart Watch,average experience
3628,Manoj,Excellent quality and very satisfied,2025-03-25,Laptop,excellent quality very satisfied
3629,Pooja,"Amazing experience, highly recommend",2025-03-12,Headphones,amazing experience highly recommend
3630,Pooja,Customer support did not respond,2025-07-20,Laptop,customer support did not respond
3631,Pooja,Decent product,2025-12-24,Internet Service,decent product
3632,Karthik,Worst product ever,2025-01-19,Mobile App,worst product ever
3633,Divya,Worst product ever,2025-05-08,E-commerce,worst product ever
3634,Sneha,Worst product ever,2025-03-08,Banking App,worst product ever
3635,Manoj,Nothing special,2025-01-13,Mobile,nothing special
3636,Rahul,Average experience,2025-09-06,Mobile App,average experience
3637,Pooja,Customer support did not respond,2025-08-30,Headphones,customer support did not respond
3638,Rahul,Great service and fast delivery,2025-12-12,Mobile App,great service fast delivery
3639,Sneha,Support team was very helpful,2025-06-29,Headphones,support team very helpful
3640,Priya,Very bad experience and disappointed,2025-07-17,Headphones,very bad experience disappointed
3641,Pooja,Customer support did not respond,2025-06-11,Banking App,customer support did not respond
3642,Divya,Worst product ever,2025-10-26,Internet Service,worst product ever
3643,Rahul,Great service and fast delivery,2025-10-08,Headphones,great service fast delivery
3644,Suresh,Very bad experience and disappointed,2025-04-06,E-commerce,very bad experience disappointed
3645,Pooja,Okay for the price,2025-01-19,Mobile App,okay price
3646,Suresh,Nothing special,2025-01-30,Internet Service,nothing special
3647,Sneha,Okay for the price,2025-10-23,E-commerce,okay price
3648,Manoj,Customer support did not respond,2025-06-15,Smart Watch,customer support did not respond
3649,Priya,Delivery was too late,2025-09-28,Mobile,delivery too late
3650,Suresh,Average experience,2025-06-24,Banking App,average experience
3651,Sneha,Worst product ever,2025-02-11,Laptop,worst product ever
3652,Arun,Decent product,2025-06-06,Headphones,decent product
3653,Priya,"Amazing experience, highly recommend",2025-05-30,E-commerce,amazing experience highly recommend
3654,Suresh,Worst product ever,2025-04-03,Banking App,worst product ever
3655,Divya,Delivery was too late,2025-08-21,Headphones,delivery too late
3656,Anitha,Poor quality and waste of money,2025-12-22,Laptop,poor quality waste money
3657,Anitha,Very happy with the product,2025-01-23,Headphones,very happy product
3658,Rahul,Very happy with the product,2025-12-03,Mobile App,very happy product
3659,Anitha,Poor quality and waste of money,2025-11-26,E-commerce,poor quality waste money
3660,Divya,"Amazing experience, highly recommend",2025-03-23,Mobile App,amazing experience highly recommend
3661,Priya,Very happy with the product,2025-09-21,E-commerce,very happy product
3662,Sneha,Okay for the price,2025-10-23,Smart Watch,okay price
3663,Arun,Nothing special,2025-07-07,Internet Service,nothing special
3664,Sneha,Decent product,2025-01-14,Mobile,decent product
3665,Arun,Decent product,2025-01-05,Banking App,decent product
3666,Suresh,Okay for the price,2025-12-05,Mobile,okay price
3667,Rahul,Average experience,2025-03-28,Laptop,average experience
3668,Suresh,Delivery was too late,2025-08-09,Laptop,delivery too late
3669,Sneha,Decent product,2025-08-15,Internet Service,decent product
3670,Anitha,Decent product,2025-06-02,Headphones,decent product
3671,Rahul,Poor quality and waste of money,2025-05-02,Mobile App,poor quality waste money
3672,Anitha,Nothing special,2025-02-23,Headphones,nothing special
3673,Rahul,Customer support did not respond,2025-11-15,Mobile,customer support did not respond
3674,Karthik,Very bad experience and disappointed,2025-11-19,E-commerce,very bad experience disappointed
3675,Karthik,Nothing special,2025-01-22,Laptop,nothing special
3676,Anitha,Decent product,2025-02-01,Laptop,decent product
3677,Divya,Great service and fast delivery,2025-02-12,E-commerce,great service fast delivery
3678,Pooja,Okay for the price,2025-09-18,Banking App,okay price
3679,Divya,Customer support did not respond,2025-10-12,E-commerce,customer support did not respond
3680,Anitha,Okay for the price,2025-12-03,Mobile,okay price
3681,Suresh,Okay for the price,2025-05-22,Mobile,okay price
3682,Arun,Acceptable performance,2025-11-04,Internet Service,acceptable performance
3683,Sneha,Okay for the price,2025-01-19,Headphones,okay price
3684,Suresh,Great service and fast delivery,2025-03-19,E-commerce,great service fast delivery
3685,Karthik,Okay for the price,2025-02-02,Headphones,okay price
3686,Pooja,Very bad experience and disappointed,2025-11-15,Smart Watch,very bad experience disappointed
3687,Arun,Great service and fast delivery,2025-08-04,Smart Watch,great service fast delivery
3688,Karthik,Great service and fast delivery,2025-02-05,Laptop,great service fast delivery
3689,Sneha,Customer support did not respond,2025-09-26,E-commerce,customer support did not respond
3690,Karthik,Average experience,2025-12-15,Internet Service,average experience
3691,Priya,Nothing special,2025-12-03,Mobile App,nothing special
3692,Pooja,"Amazing experience, highly recommend",2025-08-05,E-commerce,amazing experience highly recommend
3693,Arun,Very bad experience and disappointed,2025-11-15,Laptop,very bad experience disappointed
3694,Sneha,Acceptable performance,2025-01-07,Mobile App,acceptable performance
3695,Divya,"Amazing experience, highly recommend",2025-08-14,Mobile App,amazing experience highly recommend
3696,Sneha,Excellent quality and very satisfied,2025-01-10,Mobile,excellent quality very satisfied
3697,Anitha,"Amazing experience, highly recommend",2025-11-09,Laptop,amazing experience highly recommend
3698,Manoj,Worst product ever,2025-09-20,Internet Service,worst product ever
3699,Sneha,Support team was very helpful,2025-07-06,Mobile,support team very helpful
3700,Rahul,Okay for the price,2025-02-21,Internet Service,okay price
3701,Manoj,Average experience,2025-06-27,Headphones,average experience
3702,Arun,Worst product ever,2025-08-03,Smart Watch,worst product ever
3703,Priya,Great service and fast delivery,2025-04-18,Smart Watch,great service fast delivery
3704,Divya,Average experience,2025-04-08,Mobile App,average experience
3705,Priya,Very happy with the product,2025-12-05,Smart Watch,very happy product
3706,Suresh,Acceptable performance,2025-10-21,Laptop,acceptable performance
3707,Sneha,Great service and fast delivery,2025-07-27,Smart Watch,great service fast delivery
3708,Rahul,Worst product ever,2025-11-24,Internet Service,worst product ever
3709,Pooja,Nothing special,2025-05-24,Internet Service,nothing special
3710,Divya,Delivery was too late,2025-03-17,Internet Service,delivery too late
3711,Manoj,Worst product ever,2025-04-13,Internet Service,worst product ever
3712,Suresh,Nothing special,2025-09-30,Mobile App,nothing special
3713,Priya,Excellent quality and very satisfied,2025-09-14,E-commerce,excellent quality very satisfied
3714,Arun,"Amazing experience, highly recommend",2025-03-26,Laptop,amazing experience highly recommend
3715,Manoj,Worst product ever,2025-01-11,Smart Watch,worst product ever
3716,Anitha,Acceptable performance,2025-12-18,Mobile,acceptable performance
3717,Karthik,"Amazing experience, highly recommend",2025-12-30,Headphones,amazing experience highly recommend
3718,Arun,Nothing special,2025-04-24,Headphones,nothing special
3719,Divya,Support team was very helpful,2025-09-09,Laptop,support team very helpful
3720,Manoj,Very happy with the product,2025-08-29,Mobile,very happy product
3721,Manoj,Customer support did not respond,2025-08-26,Mobile App,customer support did not respond
3722,Manoj,Very bad experience and disappointed,2025-09-15,Headphones,very bad experience disappointed
3723,Karthik,Poor quality and waste of money,2025-07-03,E-commerce,poor quality waste money
3724,Pooja,Very bad experience and disappointed,2025-11-19,Laptop,very bad experience disappointed
3725,Karthik,Acceptable performance,2025-02-13,Headphones,acceptable performance
3726,Rahul,Poor quality and waste of money,2025-10-04,Headphones,poor quality waste money
3727,Priya,Great service and fast delivery,2025-01-23,E-commerce,great service fast delivery
3728,Pooja,Very bad experience and disappointed,2025-03-22,Headphones,very bad experience disappointed
3729,Sneha,Acceptable performance,2025-11-21,Mobile App,acceptable performance
3730,Pooja,Excellent quality and very satisfied,2025-03-21,Mobile,excellent quality very satisfied
3731,Anitha,Worst product ever,2025-01-22,E-commerce,worst product ever
3732,Priya,Acceptable performance,2025-09-04,Banking App,acceptable performance
3733,Karthik,"Amazing experience, highly recommend",2025-06-14,Internet Service,amazing experience highly recommend
3734,Divya,Delivery was too late,2025-04-17,E-commerce,delivery too late
3735,Priya,Decent product,2025-03-11,Mobile,decent product
3736,Manoj,Worst product ever,2025-04-30,Smart Watch,worst product ever
3737,Divya,Nothing special,2025-02-25,Laptop,nothing special
3738,Pooja,Support team was very helpful,2025-08-07,Headphones,support team very helpful
3739,Anitha,Acceptable performance,2025-08-11,E-commerce,acceptable performance
3740,Divya,"Amazing experience, highly recommend",2025-06-30,Laptop,amazing experience highly recommend
3741,Divya,Worst product ever,2025-05-01,Internet Service,worst product ever
3742,Arun,Decent product,2025-07-22,Mobile App,decent product
3743,Priya,Poor quality and waste of money,2025-04-13,Banking App,poor quality waste money
3744,Manoj,Poor quality and waste of money,2025-06-11,Banking App,poor quality waste money
3745,Arun,Average experience,2025-12-22,Mobile App,average experience
3746,Anitha,Support team was very helpful,2025-08-15,Smart Watch,support team very helpful
3747,Suresh,Delivery was too late,2025-12-23,Laptop,delivery too late
3748,Divya,Delivery was too late,2025-12-27,Headphones,delivery too late
3749,Karthik,Average experience,2025-05-16,Laptop,average experience
3750,Karthik,Decent product,2025-09-12,Smart Watch,decent product
3751,Divya,Average experience,2025-11-03,Internet Service,average experience
3752,Priya,Average experience,2025-11-09,Internet Service,average experience
3753,Sneha,Decent product,2025-01-01,E-commerce,decent product
3754,Anitha,Decent product,2025-06-30,Headphones,decent product
3755,Anitha,Nothing special,2025-06-21,Headphones,nothing special
3756,Suresh,Customer support did not respond,2025-08-30,Mobile App,customer support did not respond
3757,Divya,Nothing special,2025-01-10,E-commerce,nothing special
3758,Suresh,"Amazing experience, highly recommend",2025-06-13,E-commerce,amazing experience highly recommend
3759,Priya,Decent product,2025-09-09,Banking App,decent product
3760,Pooja,"Amazing experience, highly recommend",2025-10-02,Headphones,amazing experience highly recommend
3761,Manoj,Support team was very helpful,2025-01-13,Banking App,support team very helpful
3762,Manoj,Worst product ever,2025-10-11,E-commerce,worst product ever
3763,Anitha,Worst product ever,2025-07-04,Laptop,worst product ever
3764,Manoj,Worst product ever,2025-04-02,Smart Watch,worst product ever
3765,Sneha,Average experience,2025-11-11,Internet Service,average experience
3766,Karthik,Very bad experience and disappointed,2025-12-04,Mobile App,very bad experience disappointed
3767,Manoj,"Amazing experience, highly recommend",2025-06-18,Mobile,amazing experience highly recommend
3768,Priya,"Amazing experience, highly recommend",2025-05-03,Internet Service,amazing experience highly recommend
3769,Karthik,Worst product ever,2025-04-06,Laptop,worst product ever
3770,Manoj,Average experience,2025-05-04,E-commerce,average experience
3771,Sneha,Excellent quality and very satisfied,2025-01-22,E-commerce,excellent quality very satisfied
3772,Sneha,Acceptable performance,2025-01-02,Mobile App,acceptable performance
3773,Sneha,Average experience,2025-12-17,Mobile,average experience
3774,Priya,Great service and fast delivery,2025-10-16,Mobile App,great service fast delivery
3775,Pooja,Very happy with the product,2025-08-27,Internet Service,very happy product
3776,Rahul,Support team was very helpful,2025-02-07,Mobile App,support team very helpful
3777,Anitha,Great service and fast delivery,2025-11-15,Mobile,great service fast delivery
3778,Divya,Acceptable performance,2025-05-19,Banking App,acceptable performance
3779,Sneha,Poor quality and waste of money,2025-11-16,Mobile App,poor quality waste money
3780,Priya,Support team was very helpful,2025-05-18,Mobile,support team very helpful
3781,Arun,Okay for the price,2025-01-09,Mobile App,okay price
3782,Suresh,Acceptable performance,2025-08-21,Mobile,acceptable performance
3783,Anitha,Poor quality and waste of money,2025-02-12,Banking App,poor quality waste money
3784,Sneha,Great service and fast delivery,2025-09-19,Mobile,great service fast delivery
3785,Arun,Excellent quality and very satisfied,2025-02-24,Mobile App,excellent quality very satisfied
3786,Karthik,Delivery was too late,2025-05-05,Internet Service,delivery too late
3787,Karthik,Excellent quality and very satisfied,2025-02-14,Mobile,excellent quality very satisfied
3788,Sneha,Very happy with the product,2025-12-22,Smart Watch,very happy product
3789,Rahul,"Amazing experience, highly recommend",2025-03-25,Mobile App,amazing experience highly recommend
3790,Pooja,Delivery was too late,2025-11-09,Laptop,delivery too late
3791,Karthik,Average experience,2025-11-07,Headphones,average experience
3792,Rahul,Average experience,2025-12-26,E-commerce,average experience
3793,Suresh,Excellent quality and very satisfied,2025-02-18,E-commerce,excellent quality very satisfied
3794,Anitha,Okay for the price,2025-05-13,Internet Service,okay price
3795,Manoj,Nothing special,2025-03-12,Internet Service,nothing special
3796,Manoj,Great service and fast delivery,2025-06-24,Headphones,great service fast delivery
3797,Anitha,Great service and fast delivery,2025-10-04,Headphones,great service fast delivery
3798,Anitha,Customer support did not respond,2025-08-11,Mobile App,customer support did not respond
3799,Manoj,Poor quality and waste of money,2025-02-09,Headphones,poor quality waste money
3800,Sneha,Okay for the price,2025-04-06,Mobile App,okay price
3801,Divya,"Amazing experience, highly recommend",2025-07-30,Banking App,amazing experience highly recommend
3802,Manoj,Worst product ever,2025-04-06,Smart Watch,worst product ever
3803,Suresh,Support team was very helpful,2025-01-06,Internet Service,support team very helpful
3804,Manoj,Decent product,2025-08-25,E-commerce,decent product
3805,Divya,Average experience,2025-03-22,E-commerce,average experience
3806,Suresh,Worst product ever,2025-02-25,Banking App,worst product ever
3807,Rahul,Delivery was too late,2025-09-22,Smart Watch,delivery too late
3808,Sneha,"Amazing experience, highly recommend",2025-08-13,Mobile,amazing experience highly recommend
3809,Pooja,"Amazing experience, highly recommend",2025-11-10,Internet Service,amazing experience highly recommend
3810,Priya,Nothing special,2025-09-19,E-commerce,nothing special
3811,Manoj,Excellent quality and very satisfied,2025-11-11,Smart Watch,excellent quality very satisfied
3812,Karthik,Poor quality and waste of money,2025-06-23,Mobile,poor quality waste money
3813,Manoj,Support team was very helpful,2025-10-05,Smart Watch,support team very helpful
3814,Manoj,Acceptable performance,2025-02-27,Smart Watch,acceptable performance
3815,Pooja,Very bad experience and disappointed,2025-12-14,Laptop,very bad experience disappointed
3816,Karthik,Very happy with the product,2025-02-11,Banking App,very happy product
3817,Suresh,Customer support did not respond,2025-04-07,Banking App,customer support did not respond
3818,Manoj,Very bad experience and disappointed,2025-10-03,Mobile App,very bad experience disappointed
3819,Suresh,Worst product ever,2025-12-20,Internet Service,worst product ever
3820,Karthik,Customer support did not respond,2025-10-29,E-commerce,customer support did not respond
3821,Sneha,Decent product,2025-01-12,Internet Service,decent product
3822,Rahul,Nothing special,2025-11-16,Headphones,nothing special
3823,Manoj,Acceptable performance,2025-11-19,Headphones,acceptable performance
3824,Karthik,Worst product ever,2025-12-17,Smart Watch,worst product ever
3825,Suresh,Support team was very helpful,2025-06-19,Banking App,support team very helpful
3826,Rahul,"Amazing experience, highly recommend",2025-08-03,Smart Watch,amazing experience highly recommend
3827,Divya,Delivery was too late,2025-12-13,Smart Watch,delivery too late
3828,Karthik,Customer support did not respond,2025-06-14,Mobile App,customer support did not respond
3829,Priya,Nothing special,2025-09-23,Banking App,nothing special
3830,Suresh,Delivery was too late,2025-07-21,Mobile App,delivery too late
3831,Arun,Average experience,2025-09-27,Banking App,average experience
3832,Manoj,Average experience,2025-11-07,Mobile App,average experience
3833,Divya,Delivery was too late,2025-10-07,Mobile,delivery too late
3834,Suresh,Poor quality and waste of money,2025-08-02,Headphones,poor quality waste money
3835,Karthik,Delivery was too late,2025-11-02,Mobile App,delivery too late
3836,Rahul,Excellent quality and very satisfied,2025-01-25,Smart Watch,excellent quality very satisfied
3837,Arun,Worst product ever,2025-09-21,Mobile,worst product ever
3838,Suresh,Decent product,2025-09-20,Internet Service,decent product
3839,Suresh,Delivery was too late,2025-02-06,Banking App,delivery too late
3840,Sneha,"Amazing experience, highly recommend",2025-01-18,Headphones,amazing experience highly recommend
3841,Rahul,Customer support did not respond,2025-11-09,Banking App,customer support did not respond
3842,Rahul,Acceptable performance,2025-02-08,Smart Watch,acceptable performance
3843,Divya,Support team was very helpful,2025-01-02,Laptop,support team very helpful
3844,Karthik,Worst product ever,2025-04-02,Mobile,worst product ever
3845,Priya,Nothing special,2025-03-12,E-commerce,nothing special
3846,Priya,Very happy with the product,2025-01-09,Internet Service,very happy product
3847,Manoj,Average experience,2025-06-16,Banking App,average experience
3848,Karthik,Okay for the price,2025-08-10,Laptop,okay price
3849,Arun,Okay for the price,2025-07-06,Banking App,okay price
3850,Karthik,Average experience,2025-08-15,Mobile App,average experience
3851,Rahul,Okay for the price,2025-01-14,Headphones,okay price
3852,Manoj,Acceptable performance,2025-07-14,Headphones,acceptable performance
3853,Manoj,Decent product,2025-08-19,Internet Service,decent product
3854,Divya,Delivery was too late,2025-06-26,Internet Service,delivery too late
3855,Divya,Worst product ever,2025-04-05,Headphones,worst product ever
3856,Arun,Average experience,2025-04-03,Mobile,average experience
3857,Rahul,Worst product ever,2025-05-05,Internet Service,worst product ever
3858,Karthik,Poor quality and waste of money,2025-12-11,Laptop,poor quality waste money
3859,Anitha,Decent product,2025-05-17,Mobile,decent product
3860,Karthik,Great service and fast delivery,2025-02-07,Mobile App,great service fast delivery
3861,Priya,Average experience,2025-01-16,Laptop,average experience
3862,Divya,Decent product,2025-07-13,Mobile App,decent product
3863,Sneha,Worst product ever,2025-05-30,Laptop,worst product ever
3864,Divya,Delivery was too late,2025-11-20,Smart Watch,delivery too late
3865,Priya,Very bad experience and disappointed,2025-03-20,Smart Watch,very bad experience disappointed
3866,Pooja,"Amazing experience, highly recommend",2025-10-28,Laptop,amazing experience highly recommend
3867,Suresh,Excellent quality and very satisfied,2025-01-26,Mobile,excellent quality very satisfied
3868,Karthik,Great service and fast delivery,2025-03-27,E-commerce,great service fast delivery
3869,Manoj,Very bad experience and disappointed,2025-08-22,Internet Service,very bad experience disappointed
3870,Priya,Decent product,2025-07-22,Headphones,decent product
3871,Suresh,Great service and fast delivery,2025-06-20,Smart Watch,great service fast delivery
3872,Manoj,Decent product,2025-10-31,Banking App,decent product
3873,Suresh,Worst product ever,2025-04-25,Mobile App,worst product ever
3874,Manoj,"Amazing experience, highly recommend",2025-04-07,Mobile,amazing experience highly recommend
3875,Karthik,Decent product,2025-05-26,E-commerce,decent product
3876,Rahul,"Amazing experience, highly recommend",2025-06-04,Banking App,amazing experience highly recommend
3877,Divya,Worst product ever,2025-03-08,Laptop,worst product ever
3878,Suresh,Poor quality and waste of money,2025-12-17,Mobile App,poor quality waste money
3879,Pooja,"Amazing experience, highly recommend",2025-06-12,E-commerce,amazing experience highly recommend
3880,Rahul,Poor quality and waste of money,2025-10-17,Smart Watch,poor quality waste money
3881,Anitha,Okay for the price,2025-06-11,Headphones,okay price
3882,Anitha,Okay for the price,2025-02-12,E-commerce,okay price
3883,Karthik,"Amazing experience, highly recommend",2025-09-15,Internet Service,amazing experience highly recommend
3884,Karthik,"Amazing experience, highly recommend",2025-01-07,Smart Watch,amazing experience highly recommend
3885,Divya,"Amazing experience, highly recommend",2025-06-04,Internet Service,amazing experience highly recommend
3886,Manoj,Very bad experience and disappointed,2025-09-16,Laptop,very bad experience disappointed
3887,Suresh,"Amazing experience, highly recommend",2025-03-25,Mobile,amazing experience highly recommend
3888,Karthik,Very bad experience and disappointed,2025-08-31,Banking App,very bad experience disappointed
3889,Pooja,Poor quality and waste of money,2025-01-27,Internet Service,poor quality waste money
3890,Sneha,Great service and fast delivery,2025-01-04,Laptop,great service fast delivery
3891,Rahul,Delivery was too late,2025-06-13,Headphones,delivery too late
3892,Rahul,Great service and fast delivery,2025-11-05,Mobile App,great service fast delivery
3893,Suresh,Average experience,2025-02-07,Internet Service,average experience
3894,Divya,Decent product,2025-10-06,Headphones,decent product
3895,Suresh,Average experience,2025-09-21,Internet Service,average experience
3896,Divya,"Amazing experience, highly recommend",2025-09-01,Laptop,amazing experience highly recommend
3897,Pooja,Very happy with the product,2025-12-28,Smart Watch,very happy product
3898,Sneha,Very bad experience and disappointed,2025-02-24,Internet Service,very bad experience disappointed
3899,Arun,Nothing special,2025-02-05,Mobile App,nothing special
3900,Manoj,Poor quality and waste of money,2025-06-11,Mobile,poor quality waste money
3901,Rahul,Poor quality and waste of money,2025-03-06,Headphones,poor quality waste money
3902,Priya,Great service and fast delivery,2025-01-28,Banking App,great service fast delivery
3903,Anitha,Okay for the price,2025-12-11,Mobile,okay price
3904,Sneha,Delivery was too late,2025-08-05,Mobile,delivery too late
3905,Divya,"Amazing experience, highly recommend",2025-10-05,Mobile App,amazing experience highly recommend
3906,Pooja,Nothing special,2025-03-26,Internet Service,nothing special
3907,Pooja,Poor quality and waste of money,2025-04-19,Headphones,poor quality waste money
3908,Priya,Great service and fast delivery,2025-07-19,Laptop,great service fast delivery
3909,Rahul,Decent product,2025-01-15,Banking App,decent product
3910,Divya,Excellent quality and very satisfied,2025-09-27,Laptop,excellent quality very satisfied
3911,Suresh,Very happy with the product,2025-05-16,Headphones,very happy product
3912,Anitha,Average experience,2025-07-21,Mobile,average experience
3913,Priya,Support team was very helpful,2025-10-10,Mobile,support team very helpful
3914,Priya,Decent product,2025-04-07,Banking App,decent product
3915,Sneha,Okay for the price,2025-07-10,Headphones,okay price
3916,Pooja,Very happy with the product,2025-10-09,Banking App,very happy product
3917,Suresh,Very bad experience and disappointed,2025-06-07,Mobile,very bad experience disappointed
3918,Anitha,Worst product ever,2025-09-06,E-commerce,worst product ever
3919,Priya,Very bad experience and disappointed,2025-05-24,Internet Service,very bad experience disappointed
3920,Rahul,Average experience,2025-06-01,E-commerce,average experience
3921,Karthik,Nothing special,2025-09-02,Headphones,nothing special
3922,Sneha,Nothing special,2025-11-12,Smart Watch,nothing special
3923,Manoj,Very happy with the product,2025-03-05,Mobile,very happy product
3924,Rahul,Nothing special,2025-04-07,Headphones,nothing special
3925,Manoj,Worst product ever,2025-03-31,Headphones,worst product ever
3926,Suresh,Decent product,2025-07-23,Mobile App,decent product
3927,Rahul,Okay for the price,2025-09-07,Internet Service,okay price
3928,Anitha,Decent product,2025-04-05,Mobile App,decent product
3929,Divya,Worst product ever,2025-05-31,Internet Service,worst product ever
3930,Pooja,Great service and fast delivery,2025-07-19,E-commerce,great service fast delivery
3931,Priya,Customer support did not respond,2025-04-10,Banking App,customer support did not respond
3932,Manoj,Poor quality and waste of money,2025-01-08,Smart Watch,poor quality waste money
3933,Suresh,Customer support did not respond,2025-07-19,Internet Service,customer support did not respond
3934,Suresh,Excellent quality and very satisfied,2025-11-12,Mobile,excellent quality very satisfied
3935,Pooja,Okay for the price,2025-04-04,Laptop,okay price
3936,Priya,Okay for the price,2025-07-11,Laptop,okay price
3937,Rahul,Customer support did not respond,2025-08-08,E-commerce,customer support did not respond
3938,Rahul,Decent product,2025-02-16,Mobile,decent product
3939,Rahul,Very bad experience and disappointed,2025-08-01,Smart Watch,very bad experience disappointed
3940,Pooja,"Amazing experience, highly recommend",2025-09-03,Mobile,amazing experience highly recommend
3941,Suresh,Decent product,2025-12-07,Banking App,decent product
3942,Sneha,Great service and fast delivery,2025-03-30,E-commerce,great service fast delivery
3943,Manoj,Great service and fast delivery,2025-04-18,Mobile App,great service fast delivery
3944,Divya,Great service and fast delivery,2025-08-12,Banking App,great service fast delivery
3945,Sneha,Nothing special,2025-02-06,E-commerce,nothing special
3946,Sneha,Worst product ever,2025-11-06,Laptop,worst product ever
3947,Suresh,"Amazing experience, highly recommend",2025-02-20,E-commerce,amazing experience highly recommend
3948,Suresh,Worst product ever,2025-03-30,Laptop,worst product ever
3949,Suresh,Very happy with the product,2025-09-22,Laptop,very happy product
3950,Anitha,Average experience,2025-08-09,E-commerce,average experience
3951,Karthik,Nothing special,2025-10-17,Mobile App,nothing special
3952,Priya,Customer support did not respond,2025-11-05,Laptop,customer support did not respond
3953,Anitha,Very bad experience and disappointed,2025-10-31,Banking App,very bad experience disappointed
3954,Arun,Okay for the price,2025-02-04,Laptop,okay price
